menuItemId,price
05803b3c-0452-4694-8b7d-9b9949d3aaa6,93
05806247-d1b8-4c2b-b26c-a949f8ec56a4,43
05828bc4-4d5e-4225-b4ca-90890c021b45,79
05831d9f-89d5-40ed-9a0a-994cbd4327aa,25
058a7d2d-93bb-41b6-8e0e-f64e999a8487,32
0591cd17-0fbf-4cea-ad04-10db298795e1,67
059302da-ac44-4908-8b08-484a7a5876fc,21
0593c4e6-f81b-41fe-b625-32e3a3e18c6b,72
05949e00-6c8c-487c-8961-4cc24581e5f6,88
0594f0b2-5751-45b8-bcaa-66dcc4030f3f,57
0596aba1-5f73-4727-a995-7e0487e3ebc8,53
05970b1a-d10c-45be-b9a2-932a78a0aa55,45
0597229d-863e-4d29-b486-e682cea75a5b,37
05984a15-5619-494e-946c-30b2890cd828,61
05a2f466-5431-4cde-ab06-b1400fc1dc60,95
05a55566-05c9-48d8-a67a-4e289be9c251,10
05b5a5a4-776b-4711-872e-16ba06ca6da2,37
05b838d8-f866-4422-9e74-a41799c6d1cd,34
05bb905a-3004-47aa-a57a-507f98fc157d,12
05bbcbeb-9ca5-4cf3-ba99-dcfd3b80d521,57
05bc74d7-5a64-4a77-8a24-84e067613d61,81
05be1d70-a4b3-43ae-a0a3-96c3c5f5b355,38
05c20711-d62c-4a80-b909-d8c132ce6dcd,13
05c8961e-bef7-4fc9-8887-2b72fa31a948,88
05d2694c-3af3-4a0d-b56c-1f909cc2fae2,26
05d6d5d5-8ab9-4ceb-80b2-d44e837b748b,74
05d7d4c2-3bd5-4b8a-81d7-d4f1eb57f534,20
05d7e767-d4af-4159-8363-9e05e0172bb2,81
05e4107b-6104-4a1d-a51a-eebdbb93898f,23
05e5ee42-0b18-45f0-9f0c-89b126e86328,73
05e6aa70-917d-4312-a259-b5771529abe0,23
05e75a78-f8ad-454c-93c5-88da9b2035cd,75
05ecd1eb-8717-42fd-bcdf-101df690d922,96
05f2cec1-749d-4983-b86f-54127ec05382,29
05f78924-9202-499d-b0e8-a0247cf2b155,56
05f7cafa-5349-4607-922f-66f3d32dd024,17
060362c3-1845-4d36-9d42-7ca42df22be8,84
06047071-3b41-4270-8080-aa357860aeb2,32
0605b3d3-f003-488c-8fbd-b6475f5e6b90,92
060620bd-baa3-4f2a-b1c0-fa0c93389158,72
060d7f21-0f36-45b9-81ff-e50a2f1a09a0,35
0617cafe-cbf9-4dea-a73c-192c37cb8530,32
06195ad1-803d-4eb6-acbb-60eb70692a7c,10
061a20c3-6872-4cbe-8225-b39e1fe3795a,91
061cfed4-e788-49c8-99be-a689e2d174b9,80
061e49a2-3acc-4aaf-8a7a-7846c3d8f44c,80
06201b90-7389-4d26-8bff-897c2507e57e,52
062292e7-2bc6-4390-af04-a915606a03d2,94
06282930-7501-40ea-93f6-d7eb9f81007e,96
0629134e-8ee9-49af-aef4-c77ee1053c61,27
062d2c4c-a6e4-4403-a5de-0df09bb7736a,50
062e7cb2-b359-4e94-95e2-a2af8affba8f,14
062fb996-608b-480b-aec6-ee142cf00074,25
0630a7e2-9118-40d7-8976-73a046b02bb4,74
06326064-9da1-4115-b290-59426935ea72,51
06340a09-e213-4068-8746-8703e587c7b4,69
0634703e-0e32-4df3-8264-c894b5dbe016,21
0637a92a-a13a-4153-a117-4674c5340688,15
063a53af-4af3-4efa-9f16-682fad3b8403,36
063bb0e8-17e8-4634-a8e7-d50aa018f28b,70
063d1563-a6a6-4e80-b600-b63aacb7b1f5,23
06416273-9e46-4ee3-9fbb-ce06aad96ad8,51
06431ff4-8024-4c0e-af42-be54685236ac,51
06445ec4-d593-4b0e-b245-e66c901eda81,42
064976cc-15bc-4463-860b-6dc7a18efa7b,82
064cad0d-65d5-4fc3-be91-1cbe0ae197a0,79
064cd3c9-deb2-4019-9a02-1e32891120d2,70
064d226f-b867-4421-9779-1295b273a3c7,84
06519a19-6c3e-4673-b343-44f57d3a0b5c,71
06557afb-10ad-477d-9cf4-04191df65d6f,46
0655e9b3-90b1-4c80-89b0-2299ce92afca,97
065791e2-d947-487d-96a8-4ed93b636fd2,61
065c75bf-136a-4a33-886e-4f145a0fd04d,37
0662fbe1-8b81-41de-9ed7-97485d04ecf9,15
06659c78-4bae-46f7-87bb-ffa57c775abe,56
067298ea-da28-42cc-a357-e81b8f33dcee,14
067842c4-f642-4d68-98da-0c1a6096424b,75
067b03a7-68b8-48a9-874d-62c7621586ef,94
067f746e-34cf-469f-b1f4-2161c0add42b,100
067fee6f-9a40-48d0-9e48-4e4e61e3441b,56
068187ba-f967-430b-9542-412eb9fe8e96,42
0683f032-3fd4-4a36-97b5-8eba6bed9034,87
068e73d3-13a3-4731-b584-79617085895c,24
069013d2-8590-46cb-a1a8-b67ec0621243,82
0691d0e0-f1c2-45fd-8ca9-596c5b290fb6,38
0691d2f9-f6ce-4c06-ac5c-28479925022d,63
069a8d05-81bf-4d07-a104-2a3b0a56adf6,14
069bf4c8-a870-42b8-b64f-65e0ed644964,54
069c65a2-03b9-4c8a-a49f-96d2a40dda18,58
06a1d3df-8e8b-4094-a5fb-bc1e37e87327,26
06a57058-a7cf-4be9-bb25-2a03f54f0022,18
06a59663-13ac-487e-b543-051b0972d7b6,20
06a59bbd-10e0-4897-a1ab-77b4cab70400,71
06ab3d9d-d952-461a-a53d-97b6997867c2,96
06abde93-e5de-445a-ac62-a69208a2ee58,74
06adbfe4-9feb-4c4e-9637-f3ee8e8f1102,85
06b03277-a0f8-495d-9404-8b92afbbebdb,24
06b811d2-1eb6-487c-afc7-d1c98ea44b54,71
06bf463a-a963-4fd3-987c-55e80d490f9e,98
06bf73a1-1fb7-4abd-b328-0a8808b10488,75
06c383f0-226a-4359-82ac-a452daac2b09,84
06c3b97d-5736-433c-972b-98252acf1ddf,79
06c63272-f59a-49a8-be13-64665530a17a,12
06c649f3-9687-4a1a-8d2b-ec1e926fc5c3,14
06c6d50b-a2d2-425b-b50b-8e5eeaa3f8b7,84
06c92d33-9f7f-4687-8d43-10b6b62fe872,38
06c9addf-7631-45ba-b6a0-164ded7e8a4c,16
06cea0ce-82ad-4c42-8377-5a21928070b7,48
06d1f360-8152-496d-85ba-60e9e935c94f,98
06d41afb-3048-4b31-aac4-af075e0ef492,63
06d88234-124f-428c-bc2b-8fe17ade6492,42
06da202b-7bf2-4e20-881e-969de0f94407,56
06dc212e-9532-4c1e-8566-40afea103107,59
06de0297-2998-4bb3-a30a-851e5e54c993,46
06de5af0-334e-4847-a17e-eee3b7335099,98
06e1ac6f-0b19-4c98-b116-cca4f7cebe9e,66
06e4fef6-3277-4df2-a1b7-4e8d19dad5e7,79
06ec1a5f-1078-4fd8-b051-ad51bb50ec13,97
06f24fd0-cdb5-4692-86a9-ab17c0b1630f,74
06f5b589-49ea-44fb-8874-4e9aed0b5061,89
06fc3057-cd54-4c69-a301-cb962859651b,50
0706d4aa-657e-4448-b256-6f10e0ebcb1d,64
070a6bee-2610-47a6-a7c0-61217bb5aaae,20
070c7487-14c2-4b45-9113-1dac242a9142,66
070eb073-61d7-45ec-abe9-33c0161a7ac0,25
070f52e0-628b-46c7-8dcb-6ec271c3a82f,55
0716717e-7e4c-4471-9fa9-2e9766840e26,86
071a9bfa-a4b1-4d30-91c5-30585f2ecb38,83
071df79d-b0b8-4ec7-9597-a17cf6aede39,87
071f2097-61b0-470e-ad78-69a9ea2a8851,59
07227c50-538a-4c83-8df8-ba07430fb28d,24
072700a7-12d4-4469-94d0-3e51267f75ca,29
072920ae-55b4-479b-8809-cdcb163a116b,50
073286de-3398-422f-846f-eb56e98b6d6b,96
07333b6a-c778-48fb-8525-476d7632c378,54
073ade10-0002-4241-a857-999d04f33eaa,63
073d7b1c-86c1-442b-ba9a-ab15a2571bd2,24
073f277f-cc6d-4e86-b076-b448560127a3,46
07421991-f972-4613-b3e2-c6d3d06870f7,68
07465ce2-f9ac-4c27-9da9-b2940028d4ca,26
074be2eb-0c1d-4195-9985-53f42b9b7e82,46
074c20a3-b37e-43d9-a059-b3824dea2558,33
074d492c-ee85-4a63-b6a1-81744197fc9c,40
074e3785-5208-425b-a86a-1e47e288e12b,78
074eb829-5794-44c8-ad7d-97e95a19a4ca,56
0750393b-4ff9-4c57-8de2-d1159db53784,78
075161d3-81fa-452f-9ac7-4fdd00cd367f,61
0756816f-dc68-47c8-be88-e6945c0ecda6,91
075a6c2b-3822-4a65-9c00-fb4c96860ac8,30
075c60c3-3103-48fd-8d9e-07c87ad4d0ef,40
07604a1e-34f2-4780-beb8-55f74c5e4dba,62
07604b34-2f7e-4ed1-b355-ab60c5e78a63,72
07660a63-69cf-44ce-8f91-65cff4a5e986,65
076ac4b9-07fe-47f6-950d-2fcb7e666e03,61
076fc25d-34df-491a-b4af-27246c929fab,32
0772c9ea-7657-404b-89be-0825320ee153,91
0774d317-479b-44a1-bbd3-40e8a1bad503,42
077520fb-ad45-45e3-a9d4-dc9a21b2e579,82
0775baa2-ccb4-4afd-bf7e-bd4e8e0b8d0d,81
07767a4d-36d9-4356-91ab-08edbd32224a,16
077e04cb-c0bf-4884-8019-b6ff7e0a07ed,22
0785a1ef-a96e-4d05-8ffb-86641df3430d,53
0786df6f-4f84-4945-9ad2-ab847635247a,67
0789a374-354a-41da-bc02-3d1998670927,10
078ab5b6-7c7a-4694-8c34-84110854ee7c,20
078c90f5-b097-4831-8b77-5357dc0f22b3,76
0794271d-d450-4b86-91e2-9f2e5bec165b,59
0794825d-6675-4e0a-888c-eed28c19e8b8,49
0796f055-bed4-4f7e-a5df-f10595c80693,83
07972472-a66c-4edb-836b-63b5dbae77fc,11
079925f8-d574-4d24-89ae-bb3d2d4b10ba,92
079a1612-b4df-42e6-a0ad-78ddc856241a,15
079da3cf-87e9-4dee-935b-ac35c3ac53a9,45
07a2a48d-d718-43f7-b541-004f416b0b15,14
07a3a34c-10c0-4ee6-ae66-17d117000be9,76
07a575a0-52ea-4863-a6f0-147ed9ed19de,61
07a86f6a-a8e1-47ee-a56b-d1181af2d61e,74
07a9efdb-71b5-4a43-a6da-d845d03bd38c,76
07b3ef8e-fd5b-4b61-86b4-6fe044d789f5,93
07b52d3b-fd1c-4001-9920-0c5f0e237566,98
07b6ce59-4a39-4239-8cfc-691829999769,24
07c44666-b874-46a3-b62e-2fabae2b7ee4,78
07ca0858-a70d-4044-b5b3-422672eedfe9,99
07ca5467-5093-47d0-ad3b-f9d911e54f14,75
07cf8dfd-a171-4a8a-9dba-3f52c7e27245,46
07d02941-bbd8-4ad6-90fc-2e5fe4f2872f,91
07d15fb0-d794-4814-a4d8-4477b08fa14a,71
07d1d97d-1471-4ebf-9e1e-18daafc5af26,81
07d7f02a-8c0a-4fb9-8ffd-228477b233bf,63
07d95b6f-b8f2-40ee-beb1-43cdca78f9d9,85
07dbdbc8-db77-4826-bf4a-c792c7d0f1b9,78
07dd51c0-6b89-442d-984b-3314294eab31,99
07de12b1-2626-4177-9782-1daabf3c1c9b,44
07df1211-b2ad-42f6-83d2-e81b0f88622d,100
07e0a025-af62-4478-a286-b15ddf76001b,28
07e0fd58-4390-4d8f-8d9e-51236e1f5f40,18
07e20599-c5a7-417c-942a-a8ad22b406f7,73
07e75636-f308-4fb8-9d81-1df16e9ace1d,22
07f09241-6bdb-4b0a-8545-afb42de3371f,43
07f22a44-745d-44d8-b235-db864ad62016,93
07f5d47d-c179-40bc-b23d-9161751e1f50,44
07f652ef-5c54-4fed-9370-a72a5524b5a9,96
07f72f41-c7bc-420b-a4d1-bee52b190d9f,31
07f8548c-588a-416e-819c-baa2b3b32ff0,47
08047bc6-08f9-4c92-8bda-1da1924f77f7,18
08052807-903b-4f95-9a71-714efc7ffc65,36
0807caee-26fa-4a5d-926e-b10d008718cf,14
0810e14d-91e8-4fa5-acb7-52bb8e6bdd91,77
08141ac2-d159-4cff-91d3-4021781e06a3,64
0817bcb2-9a12-4d64-ba70-30c755430226,18
081b559d-8c5c-4987-89ec-e1bf4221b624,94
081c86b5-0d7c-42e8-8a9e-e55d7ab39b3a,41
081f1d95-f48e-4993-95b6-b708f0183994,28
08250f03-7e16-42cb-a0a2-9f425f49f810,25
08268a51-96f2-4e8d-9ae4-0022d281f9c1,79
08288fc1-1ef2-443a-a930-74edbd2eef4f,19
082936ea-a651-487a-acf2-371dc3f4ce6b,25
082bd42f-0005-407f-bfa7-f87807bcb1ba,18
08343b39-b426-4ca7-b62d-eff0fc232f0c,36
0834d6f3-2296-450c-9fad-d58ea6e1ee60,90
083ed43b-046b-46a3-85ea-e5485021d173,61
08433d50-daa7-4b90-b42d-50492c354c8c,13
0845561b-66e8-4792-bee0-69baec297178,21
084b40bb-3b62-4a95-bea9-3244cdc7dff0,98
084d03b4-ef6a-4231-9d67-92c2a4bf426c,62
084d259d-fca5-49d7-b585-8d60a3c1c0ed,34
084f50d7-557c-4de0-9dc5-346b5cb841eb,97
0855aca3-bd75-41fe-a449-73daf06e3d56,79
08568257-e7b6-4ee1-bc30-0ea943526a85,87
085866b9-ead0-48e6-af5b-51db71661159,46
0858d8ac-80cb-42e6-acc7-d327aea0c6e1,89
0859dc52-56b7-4db0-8741-18fe3aace9f2,54
085cfc76-f772-42a3-a6f5-822a3c399c9d,41
0866fc41-073a-4883-98b9-1f0e440a52ee,83
08699e1a-05f9-45fa-8663-fcc127d898d1,38
0869aedf-7aed-47dc-bec0-f1c65d458a4f,11
087178a2-ae18-4c42-ad3e-e7420c3affae,79
08746a46-c985-4445-a560-42c50a9b7354,79
08839e7f-62c6-4c2e-8e76-71ef30c6dee1,15
0883fee1-b32c-4016-bf06-ce5b82213601,94
0889d73a-75c5-4535-8d17-930e094c0a7a,68
088a6b34-c7cc-44ec-a1ab-d3e7c08cb162,78
088a6efe-4c08-4a36-b6de-7dca3b567136,94
089165af-f438-40d0-9dce-880e0a3dd44e,48
0891a0e7-0080-4553-9314-2bf2141d1759,66
089fb65a-c1a9-4be4-a591-722a02717ceb,53
08a01cdd-fe82-4f21-940b-6bc55c2c74ce,18
08a18c3d-0da6-4705-884e-a6d74334d9f7,68
08a34a26-19b0-434d-9550-164416c0b2e4,65
08a6a8fa-0a21-4130-b8dd-6b0680066e92,11
08ab1de1-8f1c-499b-95ea-b19567792f80,31
08af8ebf-971a-44ad-a735-fbcac0be15f5,90
08b5d37a-6b2b-4a87-8c92-4e69e9bd8b27,11
08b7d5a8-dc8a-462d-9fed-cf5bfb9579a4,56
08b7f2bd-4954-47e4-860c-ffd37f05970c,64
08bd0ceb-a74a-4e0e-ad22-04da0cb1e0e3,86
08c0399b-b592-4267-9372-9079085e46f8,22
08c1c511-6402-4553-8441-19d42e975a66,91
08c2a1fd-d2fe-48d0-b651-9f0399587bbc,56
08c36199-ca7c-4d17-9cb0-10b09598b1c0,50
08c3b4a0-8a36-4e1a-b7fe-dfefd38622b0,53
08c6d91f-6f30-44d6-a865-c66ae1c730bc,42
08cf5ce2-a7e9-4f0e-aa54-4194ac782fe9,52
08d5c64b-5514-4866-b2d4-2574ab7b0de9,23
08d5cb8b-75d4-4438-a3b6-4316eef3c7ce,22
08e3b983-34dd-4625-9b23-42e11e86b2d9,87
08e751f3-e8c7-4460-bb3e-61287ec141da,45
08eac2b8-dcf8-4840-bf91-b2dc8951714d,60
08f1b0b4-f22d-4058-9a53-3368ad324361,78
08f68cc7-83f8-44cc-9e14-7156b06a5b2a,64
08f8b0c9-8fd8-4d31-9a4e-a32c5b8535b5,15
08fcc31d-7eba-4f27-8e84-ca149a8a01fb,74
08fd47ec-1f54-4a9e-bd49-955e3aae75a3,86
08fe23da-0a08-4156-a857-e168729567f1,83
0900a706-520d-42de-88d6-549052236301,96
090166da-7ecc-45a3-bdf6-4f0cbc154236,25
09020b81-6082-4036-b255-5ba6b1ea5a52,65
09045501-8e9a-4b2a-a1bc-a2a206bab91c,97
0907404a-c334-47c7-92f0-2431e0ba9236,36
090de61b-f957-4d43-b23e-c7928dc96492,31
090e5c4b-22e1-4c78-87b4-7f6c2d50cfdf,92
090edeea-b18a-43b5-8d8c-0bbbfeaee9ee,33
09114db2-d2f7-45cd-af22-50b6732e77db,13
091206eb-4cbf-407a-8104-33bdb12b0fdd,35
091512e8-19d0-4734-9bb7-72114942d57f,38
091620ae-d056-4fbc-904a-9f8865baae94,45
09177f51-c08d-4087-8509-5321d65f280c,96
091cf31f-2519-4b76-97cf-f1b90d590400,76
091e31b8-6bb1-4751-8492-250e3c0697bb,36
0925d7df-9de2-4f6d-a1b6-252c186c3eed,87
0925e2b1-52f3-4de9-8054-a2e578b1c9a9,15
092cba45-b391-4105-a8a9-9165ce6aaf93,86
0932fc14-c82e-4d00-afe0-db1df9d16523,81
0933fa91-d73a-40df-adc1-db6a664b43da,72
0937f010-95bd-4f26-8ce9-5254baca1fca,54
0939f4f9-8a62-4330-84e1-b0e6c3c25ea5,76
093ad00a-7a25-4719-ab6a-de7e36a8044b,37
093b0349-fbe7-48ea-a583-0ae39e4797cf,17
093c98e9-641c-4e25-b966-4eaaa658c74d,77
093ec0c4-7779-464b-9f7d-08a214937ac3,19
093f0ced-fd8d-429d-8c5c-c6a633ae9359,78
09417e99-b127-466e-97cb-4acdc0338613,58
09426d47-4ac1-4d59-91c5-312fa9e3a573,77
0948bd78-a93a-42a7-b4b7-9025c0fabb47,73
094a9619-792d-49f9-a784-1a2e32cea813,92
094c220a-be2a-42b0-9a83-d7f80952b464,97
094cd48d-10c1-48b0-a851-c40f90b29b22,29
094ded12-1f13-4fa1-b6ca-f1c028a18bc1,75
094f2f91-2bc7-45e2-b832-64953718b7ad,71
09526723-1cb2-4d31-9cee-57082e081d0b,14
0952cda9-2aa8-4b7b-8a42-5387dfaee5a9,16
0958bd92-61c3-46be-b147-13d0faae5d55,22
095a1b03-cc6b-4b0e-8df2-5a8b013ab4bc,40
095a83eb-5ed7-4520-830e-f9ac46946788,28
095fcf71-ea88-48d1-829c-830c09545ece,70
0963411b-3516-4b15-8801-983a7ae97634,87
096ae3fb-2a0d-42cc-8aad-430a9675c447,27
096be9d9-1d97-414f-bcad-c2c02b137b30,86
09717bee-fd8e-4e54-9806-dbc52071d692,52
0972778a-b460-46b3-80c7-649049c33584,42
097307db-6de7-4256-b542-5c8bf83418e4,76
09730976-d347-4ad8-b5c3-3368bf587163,42
0974f111-9911-4dfe-8918-e2d2ed4047f1,77
097bc84b-e47f-4ed2-9438-eea69eeccc13,65
097cbeb6-67a4-47ac-96a3-7a52dfdf3f09,59
097f3eee-476f-4582-a617-c87bbc7bec1d,81
09824e97-a393-4e34-a2cf-266300ddc725,80
0986a481-d518-4473-8da9-4462c85032b7,92
09874ac3-94b9-4981-b107-1147eeefefec,78
09884a16-c4e5-4981-80c2-7c753922afa2,83
098fb9aa-8f01-4d83-aea0-dd333317af6b,10
0993a640-460b-4b44-9d3f-079758debce9,50
0994244b-420d-49c6-a771-024cc24c93a8,61
099dd745-beee-4f3e-91a5-0a875551f65a,57
09a0073b-26d3-4e13-a345-16d1dc1a3544,73
09a0b769-39b8-4234-86eb-c3008916944c,77
09a31774-709b-4c40-88bc-262da81dc645,78
09a399bb-654f-4567-9e0a-7a65586252ab,81
09a3d4eb-2e02-4d5c-884e-28b684ed6925,86
09a4e137-f7dc-41e3-946a-a168ad4ac305,39
09a5e407-de17-49f5-9016-3e2bfdc861fb,78
09aa5580-179b-41fa-b375-9b4797194a42,13
09ae9a0c-00db-406b-a512-0b899dd22bb1,40
09afe562-7361-4e81-bb85-f34cc227e766,31
09b0e3d3-0baf-47d5-b05d-276a5038aa02,28
09b2af7b-3226-4510-a671-d08f1f5d941b,82
09b751b4-12d8-4cb2-9b37-44760fcc7240,48
09b81217-cc1c-4ebe-b7ba-6d9b53270567,61
09b9e4d2-9476-4572-9d81-03150ed1a1cd,63
09bbf2c1-aba6-4275-b1b9-92f4901cf170,57
09be3b6f-117d-4938-8328-a3015d25b0ec,55
09bf5632-125b-4686-8c10-f3d0af95c359,74
09bf8161-4f39-4cb9-9a60-bfe803392a33,78
09c0116a-cfc5-44cc-aed8-60aa8358bf3d,72
09c5e99f-1575-432d-9107-bd1fc850a627,14
09c6193d-6700-4a02-9eb4-d51818d4fef6,23
09c62686-d372-48f3-a6e5-25213e80e5f0,57
09c8184d-0b1b-438d-9f1b-d4d801df5b94,93
09cec6f9-08a3-4830-b436-564b87658ad3,71
09d02fb2-d654-4f7c-a384-d1af35de3935,80
09da3174-578a-413c-89ad-d36a34f0c3e9,42
09e372af-7b10-4e8a-a6c7-67c223212278,73
09e56335-81d0-48f5-9c95-e545e0322a71,82
09e83111-bda4-4374-af3d-fe26fbcf1c97,21
09ec5aee-6208-4338-9802-6ab15b039053,75
09f0122c-c005-4286-98fd-05045732f247,13
09f4a351-b406-405c-8639-de5446819bc8,21
09f7dadf-6ce4-4ea4-b972-1c1ea311148d,54
09f84f57-1ba4-4307-8390-1ff7b3848141,54
09f8c409-5808-4427-8096-6a607cf5349e,12
09f906c6-dc5f-4c0f-a19b-51a144ca7a55,66
0a02d9a2-3061-4b26-a287-592b42db6324,65
0a03bed7-9894-4d7f-8b98-536002aeba66,45
0a07f915-6fc2-4617-9451-62b8dbdb5b5a,64
0a0c7871-6b6a-49b9-9f35-4dba71114f03,65
0a0eed4d-b363-4f4c-9264-5e295290ffcb,25
0a118d91-cad5-48a4-857f-2dd93b6a7084,59
0a13c1ab-f24b-4bec-8e7c-fb440cdd0fc8,86
0a15b41a-bee2-48e7-af93-e3537a366898,42
0a16c8f6-9612-4ac0-b947-308dc3e4eb11,61
0a1845ed-94d3-4fbe-a40b-8cf8a402e604,44
0a196f7c-e1ef-479b-b189-27ec46b66b6d,52
0a1e4e34-6cec-49e6-8be9-0a740dfcc4f0,94
0a227283-a28f-451b-95f0-cea13c3c2168,72
0a2847d9-bd97-41bf-87dc-a564adc8e0d9,72
0a287488-8204-4a4d-b42b-b76d02fb7f7a,74
0a28cb91-73d2-40b8-9657-e88b8f864c22,90
0a297af7-c240-4323-a6bd-af87c79e218b,81
0a298b16-3106-4dea-b5ba-1db4aa7af235,21
0a2d6e0d-2fec-4899-9c77-0f3ff38a0e8e,64
0a2ec08c-456e-473f-a155-7ffee6a12f8c,63
0a314740-ce14-485d-9308-326d345b7330,91
0a31555f-85ef-4300-8e36-224ab02d99b1,24
0a35ec68-0608-4f9f-b801-6babaff7c35e,25
0a384db0-8800-41a6-aafe-89f5c4fdb4f4,60
0a39002a-8035-4fd4-a55d-29e90a842efc,15
0a3a809e-bd13-454b-9a51-74630e8c7e24,34
0a405fba-def4-4829-8dfe-a6b5ab58db0f,54
0a439541-9d0c-429c-8083-19a71dd23631,29
0a4555a7-e32c-4a57-a2be-ca640fccfe3b,43
0a45a620-5820-418b-83d0-bad2ff8fc341,12
0a461ec0-bca0-4aac-9cbb-53cad408091a,33
0a4a0ea4-d8ff-41b8-8f8b-f5c035924112,40
0a4b71a0-9c1c-4834-8017-c4845474e3eb,60
0a4c074e-4a8b-41f9-a2ec-befde8de1aed,40
0a517569-437c-4391-aba6-8aef1e53faf5,61
0a56cd49-f4c4-4d51-a161-f20565707ea5,74
0a599962-8caf-4788-bb8e-f9e071f2f416,95
0a5fbe89-6e84-4e76-b5e3-b549178ad5ae,33
0a619c3e-8067-4a64-9661-30e3b1279f1f,38
0a664774-3d6c-4bc2-9e9c-e988079daf34,40
0a66f57e-5c9b-49e1-b602-4812f0228ff0,66
0a675913-0b33-4c69-af92-a11ef310eec6,95
0a6d07de-e4d0-464f-9a3b-b3e054634482,70
0a70e0f1-da8b-458e-aed9-4358d0d5f37f,35
0a774902-757c-4e9e-ac3b-0c8f3ad337f1,25
0a7efaf4-3049-4ff4-bc97-717ae13e6836,26
0a85293d-027e-498d-ba3f-bbf866f17379,28
0a8dddbb-dcf3-4d97-b52a-2476de2600c7,85
0a8e87a8-0423-40a0-8947-c78873d5187e,14
0a904db5-81e8-4492-b14c-8cf8bc736f90,89
0a9ca958-e114-4331-9201-f4f24a673241,17
0a9dd748-c560-4a4e-b95f-171c7e38507a,92
0aa14684-b0b5-4ef0-962c-3124ef15d97a,50
0aa2ebf8-d024-4e18-b7f5-a8e34dfa0300,72
0aa39ffc-919a-4aa1-915a-33b8cd043ed9,65
0aa5281e-20d4-4def-a74e-42cc59f83c9b,84
0aa57c05-a7de-47ff-bdd1-1901c42d748d,34
0aa6099a-da96-46b8-b1e3-7dc4633693d7,87
0aa73f25-944d-4493-828c-dec2e28da709,16
0aa92d09-d9dc-460a-9c7e-c9a5df697086,71
0aadd230-c62c-481b-b142-bcb8d744bac0,33
0aafdb63-c73d-4ff5-8aa2-345e727d3229,38
0ab30510-150d-46b3-9a64-ff93f3db2bf9,44
0ab5b762-c578-4157-85e8-27253c066024,39
0abc9a26-2b26-41a9-8614-4b348cc9155e,45
0ac265d6-8371-4f7f-a35b-27f168cf2abc,100
0ac40ffc-4776-4187-b693-d7421ff3a9af,58
0ac4b5fa-2ac7-489c-892b-ea1756232a20,92
0ac55504-d144-4eb2-901b-a87cdecdbe44,77
0ad6af4b-49b7-4e90-b6ba-0fd8fc0f39a8,96
0ad9913d-b806-4b77-b64f-d2a1f64a597c,77
0adbf4db-ef2f-4294-8923-41a807d1c679,96
0ade6c88-b60f-48b5-a837-ee9a09a774dd,36
0ae65e01-e7fd-47fa-b036-408559ffee10,65
0aea6358-2e84-4373-959b-ceb444fd1221,94
0aeb97a3-00c5-4d51-8076-518786fa5d0f,11
0aecdf86-457b-4fc3-aa3a-7c9191036f2a,36
0afb0644-6221-441e-bf62-fb9a39d9d61e,87
0afdc963-c215-4484-b748-264c6e5b6383,19
0affcf13-4f2b-4802-8862-cf136ec46d57,92
0b00315b-1e69-45c2-93f8-f6bbde1743d9,46
0b058c88-16bf-4583-ab21-e8554f8e6cd2,91
0b17a122-b4ba-4e50-b192-e67df3845a59,30
0b18834c-a66a-4be1-b768-696879e0a65b,74
0b198df4-eb79-4c39-92eb-fb44398fbc2f,30
0b203292-01fb-4b04-9cf7-ec249d7fcf7c,31
0b248d9e-e1f6-4c17-8eb6-879caf64dbe6,61
0b26c03c-f161-4e5f-9e8d-91f4d78e9883,63
0b294d01-6f32-423d-8a3c-3e1437b63f18,38
0b2fc51a-c851-40fe-a50d-ac00314b2f5b,83
0b32c125-3ad1-49ce-90a5-2504edfce327,25
0b369d82-381a-497c-93c9-174615df73ed,61
0b411fc0-5f46-48b0-8296-8681e14131b4,51
0b42d24a-af51-4f45-8d7e-40f4eca2e625,46
0b43c11f-662c-41b5-a344-f284f75654a0,89
0b473263-657a-4778-a5b5-6ead97113495,56
0b47ca24-66c4-4c34-b0fd-5318a3bd25fd,25
0b4c9de3-2920-42f5-9dc9-53b889f2ca2c,37
0b4ff97d-40ef-49d9-a27a-68a4a6025d77,91
0b500cd9-0cda-41c8-8d0e-4240c3b08730,89
0b5140fa-de58-491b-bf31-2244bd592758,42
0b536ba6-8842-4259-8317-9ddd1dceafa2,21
0b548b04-50e7-4d3f-b602-55ec920382a1,68
0b569acf-4c76-4b44-b0fa-caf1793c7cf2,84
0b67e210-ace6-4232-aca0-247e44ff523a,31
0b68a2f3-45f9-454a-8b4d-0f6f64654eca,53
0b69e465-015a-4862-865b-02d1b30a8fda,27
0b6d9f95-b44d-446f-b695-0f7a37819487,20
0b7aa717-8911-498a-8e71-dde895cad20e,77
0b7c42fb-04de-4ab8-8b36-980f5029602e,89
0b7c5f04-57bc-4be2-bd45-fcf1fb70fb19,40
0b8032b7-c083-446e-93f0-d3b379efbdf1,64
0b8405d6-e584-46fb-979b-e8b9b83e9873,11
0b85c25c-bc20-4acc-a5a6-0e1979fabf4d,27
0b860e0b-2979-4358-8ff0-ede93646d0bf,94
0b9085c9-5b9f-4dcd-bde4-f277e041315d,88
0b91f925-4a14-44ad-96b7-0ed41b41acd2,93
